,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
191588,0,18,90,0.0,0,1.00002,6853019.74,,,1.00002,9193.15,1.000226,24100.71,1.000077,2.6202202,999,18_90_0
191780,0,18,100,0.0,0,1.00002,6853019.74,,,1.00002,9193.15,1.000123,19356.0,1.000053,2.1505356,1000,18_100_0
191972,0,18,110,0.0,0,1.00033,6853019.74,,,1.00033,20521.6,1.000433,9777.81,1.0004,-0.1001358,1001,18_110_0
192164,0,18,120,0.0,0,1.000433,6853019.74,,,1.00033,3872.0,1.000536,33596.54,1.000351,-1.630187,1002,18_120_0
192356,0,18,130,0.0,0,1.000433,6853019.74,,,1.000433,9777.81,1.000536,9682.0,1.000485,-2.4801493,1003,18_130_0
192548,0,18,140,0.0,0,1.000433,6983076.06,,,1.000433,9681.0,1.000536,10456.56,1.000483,-3.079772,1004,18_140_0
192740,0,18,150,0.0,0,1.00033,6983076.06,,,1.00033,9680.0,1.000433,25848.27,1.000358,-0.06020069,1005,18_150_0
192932,0,18,160,0.0,0,1.00002,6983076.06,,,1.00002,22740.95,1.000226,3290.86,1.0002,0.4196167,1006,18_160_0
193124,0,18,170,0.0,0,1.000123,6983076.06,,,1.000226,96.79,1.00033,44044.0,1.000227,0.0,1007,18_170_0
193316,0,18,180,0.0,0,1.00033,7150097.79,,,1.000226,13260.23,1.000433,23234.4,1.000301,-0.84996223,1008,18_180_0
193508,0,18,190,0.0,0,1.000226,7157839.24,,,1.000226,32618.23,1.000433,23234.4,1.000347,-0.5799532,1009,18_190_0
193700,0,18,200,0.0,0,1.00033,7239898.58,,,1.00033,13068.0,1.000433,9681.0,1.000389,-1.2099743,1010,18_200_0
193892,0,18,210,0.0,0,1.000536,7249575.39,,,1.000536,32434.7,1.000743,31279.32,1.000642,-0.06020069,1011,18_210_0
194084,0,18,220,0.0,0,1.00064,7249575.39,,,1.00064,38732.0,1.000743,47257.92,1.000686,-0.5799532,1012,18_220_0
194276,0,18,230,0.0,0,1.000536,7249575.39,,,1.000536,24592.28,1.00064,33115.86,1.00058,-0.6598234,1013,18_230_0
194468,0,18,240,0.0,0,1.00033,7289153.54,,,1.00033,3388.0,1.000536,26528.68,1.000353,4.0996075,1014,18_240_0
194660,0,18,250,0.0,0,1.00064,7669839.23,,,1.00064,9779.83,1.000743,60525.0,1.000654,-0.92983246,1015,18_250_0
194852,0,18,260,0.0,0,1.00064,7698869.66,,,1.00064,36892.23,1.000743,82314.0,1.000672,0.33020973,1016,18_260_0
195044,0,18,270,0.0,0,1.000795,7698966.43,,,1.000743,14332.32,1.00095,41649.8,1.000796,-0.56028366,1017,18_270_0
195236,0,18,280,0.0,0,1.000743,7900631.14,,,1.000743,17818.56,1.00095,41649.8,1.000805,-0.46014786,1018,18_280_0
195428,0,18,290,416973.72,-1,1.00064,9573557.97,,,1.00033,13164.8,1.00064,13168.88,1.000485,1.5294552,1019,18_290_0
195620,0,18,300,0.0,0,1.000536,10677488.4,1.000536,1.000536,1.000536,3485.52,1.000846,35543.95,1.000564,-1.5002489,1020,18_300_0
195812,0,18,310,0.0,0,1.000226,10677488.4,1.000226,1.000226,1.000226,10453.32,1.00033,25264.8,1.000257,4.0996075,1021,18_310_0
196004,0,18,320,0.0,0,1.000433,10677488.4,1.000433,1.000433,1.00033,3872.0,1.000536,21881.32,1.000361,5.220175,1022,18_320_0
196196,0,18,330,0.0,0,1.000536,10677488.4,1.000536,1.000536,1.000433,21104.58,1.00064,46672.06,1.000497,4.0996075,1023,18_330_0
196388,0,18,340,0.0,0,1.000588,10677488.4,1.000588,1.000588,1.00064,19366.0,1.000743,14719.68,1.000698,3.0696392,1024,18_340_0
196580,0,18,350,0.0,0,1.000743,10677488.4,1.000743,1.000743,1.000743,19174.32,1.00095,3486.96,1.000918,2.1505356,1025,18_350_0
196772,0,18,360,0.0,0,1.000846,10677488.4,1.000846,1.000846,1.000846,8716.5,1.00095,1452.9,1.000935,4.7695637,1026,18_360_0
196964,0,18,370,0.0,0,1.001053,10677488.4,1.001053,1.001053,1.00095,23730.7,1.001156,14822.64,1.001077,4.450083,1027,18_370_0
197156,0,18,380,0.0,0,1.000846,10677488.4,1.000846,1.000846,1.000846,23728.25,1.001156,13756.96,1.001043,2.490282,1028,18_380_0
197348,0,18,390,0.0,0,1.00095,10677488.4,1.00095,1.00095,1.00095,774.88,1.001156,27610.8,1.000955,2.989769,1029,18_390_0
197540,0,18,400,0.0,0,1.000743,10677488.4,1.000743,1.000743,1.000743,13267.08,1.001053,34873.2,1.000829,5.8197975,1030,18_400_0
197732,0,18,410,0.0,0,1.00095,10677488.4,1.00095,1.00095,1.000846,13268.45,1.001053,28867.26,1.000911,6.519556,1031,18_410_0
197924,0,18,420,0.0,0,1.001156,10677488.4,1.001156,1.001156,1.001053,9687.0,1.00126,15502.4,1.001133,2.4402142,1032,18_420_0
198116,0,18,430,0.0,0,1.001053,10677488.4,1.001053,1.001053,1.001053,678.09,1.001156,34295.52,1.001055,0.22053719,1033,18_430_0
198308,0,18,440,0.0,0,1.00095,10677488.4,1.00095,1.00095,1.00095,9686.0,1.001053,1840.53,1.001037,-0.51021576,1034,18_440_0
198500,0,18,450,0.0,0,1.001053,10677488.4,1.001053,1.001053,1.00095,13366.68,1.001156,24801.28,1.001022,0.6401539,1035,18_450_0
198692,0,18,460,0.0,0,1.001156,10677488.4,1.001156,1.001156,1.001156,9688.0,1.00126,40306.24,1.001176,-1.270175,1036,18_460_0
198884,0,18,470,0.0,0,1.00126,10716195.63,1.00126,1.00126,1.00126,21800.25,1.001363,69961.8,1.001284,-2.1100044,1037,18_470_0
199076,0,18,480,0.0,0,1.00095,11336575.89,1.00095,1.00095,1.00095,13269.82,1.001156,24995.04,1.001021,-0.37014484,1038,18_480_0
199268,0,18,490,0.0,0,1.000743,11336575.89,1.000743,1.000743,1.000743,11814.48,1.000846,5714.15,1.000813,0.8094311,1039,18_490_0
199460,0,18,500,0.0,0,1.000743,11336575.89,1.000743,1.000743,1.000743,11330.28,1.000846,25181.0,1.000775,2.0897388,1040,18_500_0
199652,0,18,510,0.0,0,1.000846,11336575.89,1.000846,1.000846,1.000846,29732.95,1.001053,35745.03,1.00094,1.3101101,1041,18_510_0
199844,0,18,520,0.0,0,1.00095,11336575.89,1.00095,1.00095,1.00095,678.02,1.001053,35938.77,1.000952,2.6595592,1042,18_520_0
200036,0,18,530,0.0,0,1.000846,11336575.89,1.000846,1.000846,1.000846,12881.05,1.00095,25958.48,1.000881,1.4603138,1043,18_530_0
200228,0,18,540,0.0,0,1.000743,11336575.89,1.000743,1.000743,1.000846,9685.0,1.00095,21793.5,1.000878,1.9299984,1044,18_540_0
200420,0,19,0,3483703.95,1,0.999693,15625029.93,,,0.999693,66621.6,1.000001,194.86,1.0,-3.9100647,1045,19_0_0
200612,0,19,10,3167836.18,1,0.999488,15940897.71,,,0.999282,9736.0,0.999488,3505.68,0.999433,0.0500679,1046,19_10_0
200804,0,19,20,3350712.12,1,0.999488,15940897.71,,,0.999282,5452.16,0.999488,24539.76,0.99932,-0.33020973,1047,19_20_0
200996,0,19,30,3350712.12,1,0.999385,15940897.71,,,0.99918,1752.3,0.999385,25413.57,0.999193,1.219511,1048,19_30_0
201188,0,19,40,3379746.24,1,0.999077,15911863.6,,,0.998872,39025.32,0.999077,4769.66,0.999055,2.5904179,1049,19_40_0
201380,0,19,50,3493446.94,1,0.999077,15921606.59,,,0.998872,44475.24,0.999077,2822.86,0.999065,3.080368,1050,19_50_0
201572,0,19,60,3602081.3,1,0.999077,15921606.59,,,0.998975,15962.12,0.999077,9928.68,0.999038,2.8395653,1051,19_60_0
201764,0,19,70,3082974.72,1,0.998975,16493909.89,,,0.998769,13915.33,0.998975,7883.73,0.9989,1.7797947,1052,19_70_0
201956,0,19,80,3082974.72,1,0.998975,16493909.89,,,0.998769,14207.26,0.998975,7981.06,0.998901,0.079870224,1053,19_80_0
202148,0,19,90,3082974.72,1,0.999077,16493909.89,,,0.998975,2335.92,0.999077,2628.18,0.999023,-0.9602308,1054,19_90_0
202340,0,19,100,3075472.62,1,0.99918,16501412.0,,,0.998975,1946.6,0.99918,3796.65,0.999044,-1.8197298,1055,19_100_0
202532,0,19,110,3124187.58,1,0.99918,16501412.0,,,0.998975,47886.36,0.99918,3504.6,0.999166,-2.2298098,1056,19_110_0
202724,0,19,120,3124187.58,1,0.99918,16501412.0,,,0.998975,58300.67,0.99918,5159.55,0.999163,0.859499,1057,19_120_0
202916,0,19,130,3110157.67,1,0.999077,16515441.9,,,0.998975,38056.03,0.999077,1557.44,0.999073,1.4603138,1058,19_130_0
203108,0,19,140,3048679.39,1,0.998975,16576920.18,,,0.998872,39025.32,0.998975,973.3,0.998972,3.080368,1059,19_140_0
203300,0,19,150,3038936.4,1,0.998975,16586663.17,,,0.998872,29293.32,0.998975,32605.55,0.99892,3.260374,1060,19_150_0
203492,0,19,160,3006492.24,1,0.998975,16619107.33,,,0.998872,29293.32,0.998975,13626.2,0.998942,3.720522,1061,19_160_0
203684,0,19,170,2938388.73,1,0.999077,16687308.27,,,0.998975,34746.81,0.999077,22485.54,0.999037,3.2794476,1062,19_170_0
203876,0,19,180,5250497.99,1,0.999077,16687503.13,,,0.999282,9736.0,0.999488,13048.92,0.99937,1.0299683,1063,19_180_0
204068,0,19,190,4752533.7,1,0.999385,17185467.41,,,0.999282,30181.6,0.999385,9834.37,0.99936,0.5698204,1064,19_190_0
204260,0,19,200,4752338.84,1,0.999488,17185662.27,,,0.999282,27552.88,0.999488,13146.3,0.999421,-2.0200014,1065,19_200_0
204452,0,19,210,4789849.36,1,0.999385,17185662.27,,,0.999282,15674.96,0.999385,4868.5,0.999361,-0.24974346,1066,19_210_0
204644,0,19,220,5010625.54,1,0.999488,17185662.27,,,0.999282,39625.52,0.999488,15386.04,0.99943,-2.2298098,1067,19_220_0
204836,0,19,230,5010625.54,1,0.999385,17185662.27,,,0.999282,50043.04,0.999385,194.74,0.999385,-1.1599064,1068,19_230_0
205028,0,19,240,5673051.52,1,0.999385,17214598.96,,,0.999385,9250.15,0.99959,4479.94,0.999523,-0.30994415,1069,19_240_0
205220,0,19,250,4552412.66,1,0.999488,18460240.39,,,0.999385,9931.74,0.999488,10030.14,0.999436,-1.3399124,1070,19_250_0
205412,0,19,260,4431697.0,1,0.99918,18580956.05,,,0.998975,33481.52,0.99918,4770.15,0.999154,-1.8298626,1071,19_260_0
205604,0,19,270,4368659.85,1,0.999282,18643993.2,,,0.999282,14604.0,0.999385,5647.46,0.999356,-4.209876,1072,19_270_0
205796,0,19,280,4691932.3,1,0.999282,18722229.42,,,0.999077,9734.0,0.999282,3407.6,0.999229,-3.3897161,1073,19_280_0
205988,0,19,290,4878120.86,1,0.99918,20551670.89,,,0.999077,32608.9,0.999282,3407.6,0.999263,-3.6597252,1074,19_290_0
206180,0,19,300,30105.84,1,0.999282,26023821.93,0.999488,0.999488,0.99918,39426.75,0.999385,19474.0,0.999317,-4.159808,1075,19_300_0
206372,0,19,310,27085.52,1,0.999282,26026842.26,0.999488,0.999282,0.99918,34656.6,0.999282,22392.8,0.999242,-1.2302399,1076,19_310_0
206564,0,19,320,51832.71,1,0.998975,26002095.06,0.999488,0.999077,0.998872,19464.0,0.998975,22288.57,0.99892,1.449585,1077,19_320_0
206756,0,19,330,65083.18,1,0.998769,25988844.59,0.999488,0.999077,0.998667,10800.3,0.998769,13818.02,0.998712,0.9095669,1078,19_330_0
206948,0,19,340,103080.85,1,0.998461,25950846.92,0.999488,0.998667,0.998359,25873.82,0.998564,31521.96,0.998451,2.850294,1079,19_340_0
207140,0,19,350,87199.77,1,0.998564,25966728.0,0.999488,0.998769,0.998461,58659.84,0.998564,15469.11,0.998543,2.1195412,1080,19_350_0
207332,0,19,360,74144.16,1,0.998667,25979783.61,0.999488,0.998872,0.998564,98554.77,0.998667,28411.6,0.998644,1.5294552,1081,19_360_0
207524,0,19,370,61088.56,1,0.998769,25992839.22,0.999488,0.998872,0.998667,85818.6,0.998769,25203.29,0.998746,-1.0997057,1082,19_370_0
207716,0,19,380,61088.56,1,0.998769,25992839.22,0.999488,0.998769,0.998667,98662.2,0.998769,70744.37,0.998726,-2.7298927,1083,19_380_0
207908,0,19,390,68493.23,1,0.998667,25985434.54,0.999488,0.998872,0.998564,23446.89,0.998667,5740.7,0.998646,0.18954277,1084,19_390_0
208100,0,19,400,68493.23,1,0.998667,25985434.54,0.999488,0.998872,0.998564,49326.03,0.998667,17805.9,0.998639,-1.0502338,1085,19_400_0
208292,0,19,410,41992.29,1,0.998975,26011935.48,0.999488,0.999077,0.998769,14304.57,0.998975,6131.79,0.998913,0.3504753,1086,19_410_0
208484,0,19,420,42382.01,1,0.998872,26011545.76,0.999488,0.999077,0.998872,21118.44,0.998975,18103.38,0.998927,-1.1998415,1087,19_420_0
208676,0,19,430,66836.92,1,0.998667,25987090.85,0.999488,0.998872,0.998564,35413.56,0.998769,26662.94,0.998681,1.1503696,1088,19_430_0
208868,0,19,440,53781.31,1,0.998769,26000146.46,0.999488,0.998872,0.998667,33763.1,0.998769,65489.63,0.998702,3.1995773,1089,19_440_0
209060,0,19,450,47448.37,1,0.998769,26006479.4,0.999488,0.998769,0.998667,74045.3,0.998769,92541.81,0.998712,0.28014183,1090,19_450_0
209252,0,19,460,115649.31,1,0.998769,26006479.4,0.999488,0.998975,0.998667,97105.4,0.998769,82810.81,0.998722,2.180338,1091,19_460_0
209444,0,19,470,209376.88,1,0.998975,26078382.68,0.999282,0.99918,0.998769,58386.0,0.998975,19076.68,0.998924,0.8094311,1092,19_470_0
209636,0,19,480,443598.39,1,0.998872,26107221.93,0.999282,0.99918,0.998769,39605.17,0.998872,15668.52,0.998843,3.0195713,1093,19_480_0
209828,0,19,490,375689.74,1,0.998975,26175130.58,0.99918,0.99918,0.998769,46903.42,0.998975,27544.39,0.998899,0.71048737,1094,19_490_0
210020,0,19,500,375689.74,1,0.998975,26175130.58,0.99918,0.99918,0.998872,77174.76,0.998975,4087.86,0.998969,0.36001205,1095,19_500_0
210212,0,19,510,344122.45,1,0.998872,26206697.87,0.99918,0.99918,0.998667,32790.1,0.998872,36981.6,0.998763,2.4795532,1096,19_510_0
210404,0,19,520,343732.73,1,0.998975,26207087.59,0.99918,0.99918,0.998872,115518.84,0.998975,100541.89,0.998927,2.9194355,1097,19_520_0
210596,0,19,530,342271.28,1,0.998975,26208549.04,0.99918,0.99918,0.998872,137902.44,0.998975,114946.73,0.998928,0.5197525,1098,19_530_0
210788,0,19,540,332723.15,1,0.998975,26218097.17,0.99918,0.99918,0.998872,131868.6,0.999077,31830.18,0.999037,-1.630187,1099,19_540_0
210980,0,20,0,617075.73,1,0.999889,7204077.73,,,0.999991,2153.14,1.000093,23099.68,1.0,-0.14007092,1100,20_0_0
211172,0,20,10,523119.71,1,0.999889,7434759.33,,,0.999685,49213.52,0.999889,3620.82,0.999875,0.6699562,1101,20_10_0
211364,0,20,20,523119.71,1,0.999991,7434759.33,,,0.999787,19570.0,0.999991,25250.46,0.999876,2.490282,1102,20_20_0
211556,0,20,30,565791.4,1,0.999991,7434759.33,,,0.999787,9785.0,0.999991,45020.2,0.999823,3.7002563,1103,20_30_0
211748,0,20,40,565791.4,1,0.999889,7434759.33,,,0.999685,8414.24,0.999889,39731.16,0.99972,3.6895275,1104,20_40_0
211940,0,20,50,565791.4,1,0.999889,7434759.33,,,0.999685,57334.24,0.999889,23192.82,0.99983,1.1301041,1105,20_50_0
212132,0,20,60,565791.4,1,0.999889,7434759.33,,,0.999685,60073.76,0.999889,23290.68,0.999832,2.2304058,1106,20_60_0
212324,0,20,70,821821.55,1,0.999889,7434759.33,,,0.999787,20939.9,0.999991,66160.12,0.999836,0.71048737,1107,20_70_0
212516,0,20,80,870756.98,1,0.999991,7434759.33,,,0.999787,40509.9,0.999991,66160.12,0.999865,-1.1998415,1108,20_80_0
212708,0,20,90,876139.87,1,0.999889,7434759.33,,,0.999787,30724.9,0.999889,7535.22,0.999869,1.1301041,1109,20_90_0
212900,0,20,100,876139.87,1,0.999889,7434759.33,,,0.999787,28572.2,0.999889,40220.46,0.999829,4.3201447,1110,20_100_0
213092,0,20,110,876139.87,1,0.999889,7434759.33,,,0.999787,28572.2,0.999889,37382.52,0.999831,5.1295757,1111,20_110_0
213284,0,20,120,876139.87,1,0.999991,7434759.33,,,0.999889,50202.18,0.999991,36505.51,0.999948,3.0601025,1112,20_120_0
213476,0,20,130,876139.87,1,0.999685,7434759.33,,,0.99948,39128.0,0.999685,97.84,0.999684,3.7503242,1113,20_130_0
213668,0,20,140,876139.87,1,0.999889,7434759.33,,,0.999685,10468.88,0.999889,77407.26,0.999709,3.9601326,1114,20_140_0
213860,0,20,150,924585.95,1,0.999991,7434759.33,,,0.999889,2152.92,0.999991,14974.11,0.999902,1.4197826,1115,20_150_0
214052,0,20,160,924585.95,1,1.000196,7434759.33,,,1.000093,41305.36,1.000196,4502.94,1.000186,-4.709959,1116,20_160_0
214244,0,20,170,904718.16,1,1.000298,7454627.11,,,1.000093,56770.4,1.000298,9300.5,1.000269,-4.2802095,1117,20_170_0
214436,0,20,180,1024707.83,1,1.0004,7479975.66,,,1.000298,21244.3,1.0004,24869.14,1.000345,-3.2097101,1118,20_180_0
214628,0,20,190,1169752.43,1,1.000196,7500234.93,,,0.999991,28088.69,1.000298,13216.5,1.0002,-2.310276,1119,20_190_0
214820,0,20,200,1140782.66,1,1.0004,7530574.89,,,1.000196,10180.56,1.0004,15763.51,1.000276,-2.9700994,1120,20_200_0
215012,0,20,210,1142446.46,1,1.000298,7530574.89,,,1.000196,391.56,1.000298,9790.0,1.0002,-2.5302172,1121,20_210_0
215204,0,20,220,1156442.0,1,0.999991,7516579.36,,,0.999889,9786.0,0.999991,48935.0,0.999906,0.0,1122,20_220_0
215396,0,20,230,1263023.35,1,0.999889,7516677.23,,,0.999889,19572.0,0.999991,3425.45,0.999976,-1.1497736,1123,20_230_0
215588,0,20,240,1213207.09,1,0.999991,7667789.83,,,0.999889,13700.4,0.999991,97.87,0.999991,-1.270175,1124,20_240_0
215780,0,20,250,1083821.82,1,0.999991,7818021.59,,,0.999889,685.02,0.999991,2642.49,0.99991,-1.0699034,1125,20_250_0
215972,0,20,260,1161041.93,1,0.999991,7818021.59,,,0.999787,9882.85,0.999991,15267.72,0.999867,-1.040101,1126,20_260_0
216164,0,20,270,1175722.55,1,0.999991,7818021.59,,,0.999889,19669.86,0.999991,8612.56,0.99996,-3.9201975,1127,20_270_0
216356,0,20,280,500217.93,1,1.000093,8950387.35,,,0.999991,2153.14,1.000093,5383.4,1.00002,-4.1401386,1128,20_280_0
216548,0,20,290,1032635.37,1,1.000196,9749992.22,,,0.999991,44530.85,1.000196,3524.04,1.000181,-3.12984,1129,20_290_0
216740,0,20,300,1262631.87,1,1.000196,10543626.96,1.01215,1.003159,1.000093,3132.16,1.000298,22125.4,1.000119,-3.4797192,1130,20_300_0
216932,0,20,310,750375.83,1,0.999991,11075457.18,1.00602,1.001013,0.999889,29358.0,0.999991,23293.06,0.999946,-1.6200542,1131,20_310_0
217124,0,20,320,721014.57,1,0.999787,11104818.43,1.005407,1.000809,0.999685,21916.16,0.999787,9100.05,0.999757,1.5199184,1132,20_320_0
217316,0,20,330,743427.0,1,0.99948,11082406.01,1.005202,1.000707,0.999378,31494.82,0.99948,1858.58,0.999475,5.5599213,1133,20_330_0
217508,0,20,340,714261.48,1,0.999685,11111571.52,1.005202,1.000809,0.99948,978.2,0.999685,52344.4,0.999484,4.719496,1134,20_340_0
217700,0,20,350,743231.26,1,0.999583,11082601.75,1.005202,1.000809,0.99948,40497.48,0.999583,21033.45,0.999548,3.3605099,1135,20_350_0
217892,0,20,360,743231.26,1,0.999583,11082601.75,1.005202,1.000707,0.99948,9977.64,0.999583,28272.87,0.999507,2.0503998,1136,20_360_0
218084,0,20,370,743231.26,1,0.999583,11082601.75,1.005202,1.000809,0.99948,40497.48,0.999583,44316.99,0.999529,0.8404255,1137,20_370_0
218276,0,20,380,714261.48,1,0.999787,11111571.52,1.005202,1.000809,0.999685,60073.76,0.999787,25245.3,0.999757,0.87976456,1138,20_380_0
218468,0,20,390,714261.48,1,0.999889,11111571.52,1.005202,1.000809,0.999787,46380.9,0.999889,32685.24,0.999847,-0.45001507,1139,20_390_0
218660,0,20,400,655538.97,1,0.999787,11170294.03,1.004385,1.000707,0.999685,61345.68,0.999787,26713.05,0.999756,0.74982643,1140,20_400_0
218852,0,20,410,655538.97,1,0.999787,11170294.03,1.004385,1.000707,0.999583,42751.71,0.999685,14773.84,0.999659,0.6401539,1141,20_410_0
219044,0,20,420,663075.03,1,0.99948,11162757.98,1.003772,1.000604,0.999378,29538.62,0.99948,30813.3,0.999428,1.8799305,1142,20_420_0
219236,0,20,430,630875.52,1,0.999378,11194957.49,1.001626,1.0004,0.999276,29633.4,0.999378,51937.11,0.999313,-0.7802248,1143,20_430_0
219428,0,20,440,620011.85,1,0.999583,11205821.15,1.001626,1.000502,0.99948,40595.3,0.999583,5674.14,0.99957,-2.760291,1144,20_440_0
219620,0,20,450,591042.08,1,0.999685,11234790.92,1.001626,1.000502,0.999583,53806.5,0.999685,21622.64,0.999655,-3.3301115,1145,20_450_0
219812,0,20,460,587225.12,1,0.999583,11254756.58,1.0004,0.999889,0.99948,45388.48,0.999583,489.15,0.999581,-1.8501282,1146,20_460_0
220004,0,20,470,587225.12,1,0.999583,11254756.58,0.999889,0.999889,0.99948,79038.56,0.999583,50969.43,0.999543,-0.48995018,1147,20_470_0
220196,0,20,480,1017856.87,1,0.999583,11284117.83,1.000196,0.999889,0.99948,29541.64,0.999583,41479.92,0.999523,0.02026558,1148,20_480_0
220388,0,20,490,1039779.94,1,0.999276,11452847.18,0.999889,0.999889,0.999174,9779.0,0.999276,9975.6,0.999224,2.310276,1149,20_490_0
220580,0,20,500,1005720.88,1,0.999378,11452847.18,0.999889,0.999889,0.999174,93193.87,0.999378,29440.81,0.999329,3.0994415,1150,20_500_0
220772,0,20,510,971172.47,1,0.999174,11521454.65,0.999889,0.999889,0.99897,81931.26,0.999174,782.32,0.999172,3.1101704,1151,20_510_0
220964,0,20,520,953262.11,1,0.999276,11539365.02,0.999889,0.999889,0.999174,83317.08,0.999276,72567.6,0.999228,2.0003319,1152,20_520_0
221156,0,20,530,919203.05,1,0.999378,11539365.02,0.999889,0.999889,0.999276,119022.6,0.999378,22398.49,0.999362,0.90003014,1153,20_530_0
221348,0,20,540,889841.79,1,0.999378,11568726.27,0.999889,0.999889,0.999276,182592.6,0.999378,20246.67,0.999368,-0.9602308,1154,20_540_0
221540,0,21,0,14689414.14,-1,1.000457,20022063.75,,,0.998612,53570.0,1.000252,9756.0,1.0,-3.0201674,1155,21_0_0
221732,0,21,10,14172086.46,-1,0.999432,20539391.43,,,0.99933,3508.92,0.999535,19692.98,0.999361,2.2399426,1156,21_10_0
221924,0,21,20,14039633.4,-1,0.999842,20671844.49,,,0.99974,3510.36,0.999945,11118.42,0.999789,-2.3198128,1157,21_20_0
222116,0,21,30,14040316.15,-1,0.999637,20671844.49,,,0.999432,13744.68,0.99974,23207.38,0.999547,-2.2000074,1158,21_30_0
222308,0,21,40,13997790.72,-1,0.999637,20714369.91,,,0.999432,23102.76,0.99974,23207.38,0.999586,-2.0897388,1159,21_40_0
222500,0,21,50,13780286.82,-1,0.999432,20931873.82,,,0.99933,3508.92,0.999535,39190.98,0.999346,1.2695789,1160,21_50_0
222692,0,21,60,13889038.77,-1,0.999637,20931873.82,,,0.999535,22032.74,0.999637,9750.0,0.999606,-1.2099743,1161,21_60_0
222884,0,21,70,13889038.77,-1,0.999535,20931873.82,,,0.999535,3704.62,0.999637,195.0,0.999632,-0.34987926,1162,21_70_0
223076,0,21,80,13889038.77,-1,0.999637,20931873.82,,,0.999535,3509.64,0.999637,9165.0,0.999563,-0.6401539,1163,21_80_0
223268,0,21,90,13463784.49,-1,0.999432,21357128.1,,,0.999432,3606.76,0.999637,19890.0,0.999464,-0.069737434,1164,21_90_0
223460,0,21,100,13720400.09,-1,0.999432,21357225.63,,,0.999432,3119.36,0.999637,29932.5,0.999452,0.48041344,1165,21_100_0
223652,0,21,110,13720400.09,-1,0.99974,21357225.63,,,0.99974,1267.63,0.999842,14335.44,0.999748,-0.7098913,1166,21_110_0
223844,0,21,120,12997467.82,-1,0.999842,22080157.9,,,0.999637,37635.0,0.999945,34623.15,0.999797,0.590086,1167,21_120_0
224036,0,21,130,12995419.58,-1,0.999637,22082206.15,,,0.999637,9750.0,0.99974,195.02,0.999738,-0.2002716,1168,21_130_0
224228,0,21,140,12995419.58,-1,0.999637,22082206.15,,,0.999535,24469.99,0.99974,32763.36,0.999622,0.58054924,1169,21_140_0
224420,0,21,150,12995419.58,-1,0.999637,22082206.15,,,0.999535,21155.33,0.99974,61528.81,0.999587,0.6699562,1170,21_150_0
224612,0,21,160,12995419.58,-1,0.99974,22082206.15,,,0.999535,20180.43,0.99974,3315.34,0.999711,0.15974045,1171,21_160_0
224804,0,21,170,12995419.58,-1,0.999637,22082206.15,,,0.999637,20670.0,0.99974,9751.0,0.999707,0.77962875,1172,21_170_0
224996,0,21,180,12203919.93,-1,0.99974,23124371.73,,,0.99974,23694.93,0.999842,2828.08,0.999831,0.9202957,1173,21_180_0
